energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
36.8,0.2,,,,2544.92,,2508.12,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
61,0.8,,,,2266.41,,2204.103,[M1+E2],,,40,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
62.5,,,,,62.5,78,0.0,(M1),,,6.20,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,A,0.021,0.0013,5621,3,81,129,Tl,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2025-12-15
71.1,0.2,,,,2088.44,,2017.315,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
104.4,0.2,,,,1994.639,,1890.306,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
191.1,,,,,253.6,,62.5,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,A,0.021,0.0013,5621,3,81,129,Tl,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2025-12-15
221.5,0.2,0.0027,0.0009,,1764.520,,1543.370,[M1 E2],,,0.7,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
230,1,0.0029,0.001,,1994.639,,1764.520,[E1],,,0.0585,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
230.66,0.14,,,,2423.25,,2192.536,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
247.2,0.8,,,,2694.62,,2447.701,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
252.79,0.06,0.0123,0.0018,,2017.315,,1764.520,[M1],,,0.810,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
255.16,0.1,,,,2447.701,,2192.536,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
268.6,0.06,0.0159,0.0018,,1543.370,,1274.765,[E1],,,0.0405,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
273.79,0.05,0.127,0.014,,2482.460,,2208.69,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
280.6,0.4,,,,3000.00,,2719.26,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
280.97,0.05,0.064,0.009,,2728.617,,2447.701,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
282,0.4,0.01,0.004,,2826.82,,2544.92,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
286.9,0.6,0.0027,0.0005,,,,,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
297.81,0.24,,,,2010.831,,1712.93,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
304,0.04,0.0259,0.0023,,2508.12,,2204.103,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
304.43,0.12,0.034,0.011,,1847.446,,1543.370,[M1 E2],,,0.30,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
314.9,0.8,,,,3014.11,,2698.60,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
333.37,0.08,0.064,0.005,,1994.639,,1661.282,[E1],,,0.02466,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
334.8,0.08,0.032,0.004,,2423.25,,2088.44,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
334.9,0.5,0.055,0.009,,2482.460,,2147.86,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
338.5,0.6,0.11,0.04,,,,,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
348.92,0.06,0.105,0.023,,1764.520,0.000000000099,1415.498,[M1],,,0.335,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
351.9,0.5,0.068,0.009,,1729.613,,1377.681,[M1+E2],,,0.20,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
356.05,0.16,0.0068,0.0018,,2017.315,,1661.282,[E2],,,0.0769,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
363.5,0.14,0.0077,0.0023,,,,,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
375.65,0.24,0.0041,0.0014,,,,,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
386.77,0.05,0.295,0.018,,1764.520,,1377.681,[M1 E2],,,0.16,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
388.89,0.05,0.386,0.005,,2118.535,,1729.613,[M1],,,0.2497,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
394.04,0.08,0.0132,0.0014,,2482.460,,2088.44,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
396.02,0.06,0.027,0.003,,2604.68,,2208.69,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
405.72,0.02,0.168,0.009,,1015.041,,609.318,(E2),,,0.0541,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
422,0.8,,,,2869.63,,2447.701,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
426.5,0.5,0.012,0.004,,,,,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
428.07,0.08,0.0114,0.0014,,2192.536,,1764.520,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
439.36,0.09,0.0114,0.0023,,,,,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
452.91,0.09,0.03,0.004,,2447.701,,1994.639,[M1+E2],,,0.10,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
454.8,0.03,0.291,0.014,,1729.613,,1274.765,[E1],,,0.01251,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
461.06,0.11,0.043,0.006,,2204.103,,1742.99,[M1],,,0.1581,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
469.76,0.04,0.132,0.008,,1847.446,,1377.681,[M1 E2],,,0.09,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
474.43,0.05,0.097,0.009,,2204.103,,1729.613,[M1+E2],,,0.09,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
485.93,0.11,0.023,0.004,,2694.62,,2208.69,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
486.6,0.3,0.022,0.009,,2147.86,,1661.282,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
487.7,0.3,0.028,0.009,,2482.460,,1994.639,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
494.21,0.09,0.0109,0.0014,,2698.60,,2204.103,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
496.89,0.18,0.0068,0.0018,,2508.12,,2010.831,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
501.97,0.12,0.0182,0.0023,,2266.41,,1764.520,[M1+E2],,,0.08,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
519.9,0.05,0.0164,0.0018,,2728.617,,2208.69,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
524.6,0.07,0.0168,0.0018,,2728.617,,2204.103,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
528.3,0.08,0.007,0.003,,1543.370,,1015.041,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
536.78,0.04,0.065,0.009,,2266.41,,1729.613,[M1+E2],,,0.07,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
542.81,0.07,0.073,0.01,,2204.103,,1661.282,[M1+E2],,,0.06,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
547.21,0.17,0.034,0.003,,2208.69,,1661.282,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
551.9,0.8,,,,3000.00,,2447.701,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
572.77,0.07,0.078,0.006,,1847.446,,1274.765,[E1],,,0.00779,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
579.14,0.16,,,,1994.639,0.000000000099,1415.498,[E1],,,0.00762,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
581.9,0.8,,,,2785.97,,2204.103,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
595.24,0.07,0.0173,0.0014,,2010.831,0.000000000099,1415.498,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
598.5,0.8,,,,2802.54,,2204.103,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
600,0.5,0.008,0.003,,2719.26,,2118.535,[M1+E2],,,0.050,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
609.321,0.007,45.44,0.19,,609.318,0.00016346,0.0,E2,,,0.02038,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
615.76,0.06,0.055,0.009,,1890.306,,1274.765,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
617.02,0.13,0.027,0.003,,1994.639,,1377.681,[E1],,,0.00672,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
626.4,0.6,0.0041,0.0014,,2893.60,,2266.41,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
630.81,0.07,0.0164,0.0018,,2719.26,,2088.44,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
631.2,0.4,0.0177,0.0023,,2360.97,,1729.613,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
633.09,0.05,0.055,0.005,,2010.831,,1377.681,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
634.77,0.16,0.0064,0.0023,,2482.460,,1847.446,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
639.61,0.1,0.032,0.005,,2017.315,,1377.681,[E2],,,0.01832,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
649.2,0.05,0.055,0.007,,2192.536,,1543.370,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
651.5,0.16,0.001818,0.000008,,2662.33,,2010.831,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
658.76,0.21,0.014,0.003,,2423.25,,1764.520,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
660.87,0.14,0.047,0.005,,2204.103,,1543.370,[M1+E2],,,0.039,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
665.446,0.009,1.54,0.011,,1274.765,,609.318,E1,,,0.00579,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
677.41,0.15,0.0055,0.0023,,2694.62,,2017.315,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
683.21,0.06,0.082,0.009,,2447.701,,1764.520,[E1],,,0.00551,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
687.56,0.21,0.0068,0.0018,,2698.60,,2010.831,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
693.1,0.2,0.0055,0.0018,,2423.25,,1729.613,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
697.89,0.1,0.06,0.007,,1712.93,,1015.041,[M1 E2],,,0.034,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
699.86,0.18,0.018,0.004,,2694.62,,1994.639,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
703.1,0.04,0.482,0.018,,2118.535,0.000000000099,1415.498,[M1],,,0.0519,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
704.96,0.25,0.047,0.01,,2447.701,,1742.99,[E1],,,0.00519,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
708.95,0.23,0.0123,0.0014,,2719.26,,2010.831,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
710.27,0.08,,,,2423.25,,1712.93,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
710.69,0.1,0.0741,0.0018,,2088.44,,1377.681,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
719.86,0.03,0.409,0.014,,1994.639,,1274.765,E2,,,0.01424,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
723.01,0.12,0.036,0.004,,2266.41,,1543.370,E2,,,0.01411,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
727,1,0.036,0.014,,,,,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
733.81,0.1,0.04,0.004,,2728.617,,1994.639,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
740.77,0.13,0.0432,0.0023,,2118.535,,1377.681,[M1 E2],,,0.029,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
752.84,0.03,0.132,0.009,,2482.460,,1729.613,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
768.36,0.007,4.89,0.02,,1377.681,,609.318,M1+E2,3.81,13,0.01429,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
769.7,0.5,0.029,0.01,,2147.86,,1377.681,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
786.35,0.16,0.32,0.04,,2447.701,,1661.282,[E1],,,0.00422,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
788.2,0.3,0.015,0.003,,2204.103,0.000000000099,1415.498,[M1],,,0.0385,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
803.1,,0.0045,0.0014,,,,,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
806.179,0.01,1.262,0.008,0.000000000099,1415.498,,609.318,E2,,,0.01127,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
814.92,0.11,0.039,0.004,,2192.536,,1377.681,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
821.18,0.03,0.164,0.014,,2482.460,,1661.282,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
826.41,0.11,0.105,0.014,,2204.103,,1377.681,[M1+E2],,,0.022,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
832.37,0.11,0.028,0.003,,1847.446,,1015.041,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
840.4,0.5,0.01,0.003,,2604.68,,1764.520,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
847.14,0.11,0.025,0.003,,2694.62,,1847.446,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
866,0.8,,,,2630.84,,1764.520,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
872.95,0.19,0.017,0.004,,2147.86,,1274.765,,,,,,83,131,Bi,,0,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,3269,11,84,130,Po,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
